compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
542	P112141978	-233.178	-243.37	-250.626
543	P112141978	-234.101	-241.89	-249.446
544	P112142055	-375.844	-390.847	-395.584
545	P112142055	-370.655	-388.218	-391.418
546	P112142055	-371.959	-391.794	-396.149
547	P112150825	-356.181	-363.628	-366.285
548	P112150825	-355.785	-364.189	-366.19
549	P112150825	-342.712	-329.86	-350.291
550	P112150827	-304.626	-316.379	-317.478
551	P112150827	-299.09	-307.813	-308.517
552	P112150827	-308.382	-317.791	-320.211
553	P112150870	-361.974	-379.663	-392.157
554	P112150870	-369.261	-388.151	-400.311
555	P112150870	-303.516	-314.414	-316.423
556	P112152477	-263.286	-273.334	-268.722
557	P112152477	-333.31	-361.268	-363.948
558	P112152477	-332.968	-358.94	-362.71
559	P112152915	-283.718	-302.462	-297.042
560	P112152915	-246.434	-263.057	-260.578
561	P112152915	-300.872	-317.193	-318.025
562	P112152932	-255.666	-265.354	-263.822
563	P112152932	-471.47	-494.701	-504.992
564	P112152932	-382.395	-383.07	-386.432
565	P112153881	-281.119	-290.432	-293.233
566	P112153881	-289.327	-299.777	-301.504
567	P112153881	-293.196	-304.997	-309.828
568	P112154027	-284.206	-293.861	-305.469
569	P112154027	-286.915	-299.644	-307.898
570	P112154027	-299.425	-311.565	-316.955
571	P112154089	-285.443	-293.119	-288.16
572	P112154089	-289.832	-298.885	-295.15
573	P112154089	-288.576	-302.566	-299.851
574	P112154090	-286.508	-298.107	-299.121
575	P112154090	-285.604	-297.191	-298.904
576	P112154090	-285.496	-296.439	-298.608
577	P112159639	-325.278	-331.654	-342.24
578	P112159639	-324.135	-331.562	-342.837
579	P112159639	-349.584	-364.177	-368.456
580	P112161236	-344.461	-363.07	-363.416
581	P112161236	-382.872	-403.345	-400.282
582	P112161236	-332.946	-343.51	-343.855
583	P112165256	-320.793	-348.838	-345.367
584	P112165256	-318.595	-346.249	-342.512
585	P112165256	-321.931	-349.704	-346.061
586	P112221077	-257.644	-267.989	-274.858
587	P112221077	-258.578	-269.909	-276.69
588	P112221077	-258.615	-269.847	-276.621
589	P112297799	-187.09	-187.623	-191.322
590	P112297799	-189.855	-190.952	-193.079
591	P112297799	-187.445	-187.924	-192.629
592	P114331576	-286.4	-294.675	-301.908
593	P114331576	-291.36	-298.68	-303.537
594	P114331576	-290.723	-301.265	-305.441
595	P115555933	-282.1	-293.378	-293.563
596	P115555933	-285.394	-309.259	-307.137
597	P115555933	-282.472	-294.021	-296.151
598	P117216217	-342.026	-351.612	-360.0
599	P117216217	-377.711	-408.678	-408.497
600	P117216217	-332.036	-334.943	-337.787
601	P117312659	-353.363	-368.639	-382.653
602	P117312659	-350.802	-373.514	-385.534
603	P117312659	-313.231	-335.321	-335.455
604	P117560752	-338.08	-358.254	-362.621
605	P117560752	-355.391	-374.372	-374.55
606	P117560752	-350.687	-374.852	-381.252
607	P117563307	-300.017	-315.486	-315.559
608	P117563307	-299.502	-315.13	-313.12
609	P117563307	-306.604	-324.639	-323.092
610	P117563314	-320.642	-338.191	-343.467
611	P117563314	-322.037	-339.525	-344.319
612	P117563314	-319.272	-334.977	-339.397
613	P117567851	-204.763	-206.655	-209.989
614	P117567851	-204.892	-206.294	-210.718
615	P117567851	-204.213	-207.043	-210.522
616	P117593935	-232.852	-243.472	-245.695
